Country,Fulfill Via,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Product Group,Sub Classification,Vendor,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Weight (Kilograms),Freight Cost (USD),Line Item Insurance (USD),Weight_new,Freight_cost_new,Shipping_cost
South Africa,Direct Drop,DDP,Ocean,2012-09-01,2012-01-09,ARV,Pediatric,GLAXOSMITHKLINE EXPORT LIMITED,Abacavir,Ziagen,20mg/ml,Oral solution,5.488937726156687,9.21054035197885,11.438223470266195,2.423031246069913,0.712949807856125,GSK Mississauga (Canada),Yes,8.25712628599743,8.350101469681169,5.044199010934396,Normal Measurement,Normal Measurement,24.83252395088176
South Africa,Direct Drop,DDP,Truck,2014-03-10,2014-10-03,ARV,Adult,PHARMACY DIRECT,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,3.4657359027997265,3.8066624897703196,6.714401085853679,3.050220458838061,0.9707789171582248,Mylan (formerly Matrix) Nashik,No,8.139277481362894,9.315171881471608,1.0473189942805592,Weight Captured Separately,Freight Included in Commodity Cost,17.076891961605845
Haiti,Direct Drop,CIP,Air,2010-02-24,2010-02-24,ARV,Pediatric,BRISTOL-MYERS SQUIBB,Didanosine,Videx,2g,Powder for oral solution,5.308267697401205,5.267858159063328,7.791225254221523,2.6803363625346943,0.7227059828014898,"BMS Meymac, France",No,8.139277481362894,9.315171881471608,1.9754689512968577,Weight Captured Separately,Freight Included in Commodity Cost,19.081866086989987
Tanzania,Direct Drop,FCA,Air,2010-07-28,2010-07-28,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,4.804021044733257,9.10597935665144,12.693717008038782,3.6417878465800855,0.8329091229351039,ABBVIE Ludwigshafen Germany,Yes,7.611842399580417,9.123870302998387,6.557048206108906,Normal Measurement,Normal Measurement,28.374635517146075
Vietnam,Direct Drop,EXW,Air,2010-01-04,2010-04-01,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,3.4657359027997265,7.957877358489813,9.972173710324576,2.2512917986064953,0.8109302162163288,Mylan (formerly Matrix) Nashik,No,8.139277481362894,9.315171881471608,3.874943997186725,See ASN/DN Tag,See ASN/DN Tag,23.162289588982908
Tanzania,Direct Drop,EXW,Air,2010-07-08,2010-08-07,ARV,Adult,Aurobindo Pharma Limited,Nevirapine,Generic,200mg,Tablet,4.127134385045092,10.268200108157329,11.223668820196494,1.5260563034950492,0.712949807856125,"Aurobindo Unit III, India",Yes,8.130942302231878,9.70616889936426,5.096445950509366,Normal Measurement,Normal Measurement,26.026283670070118
South Africa,Direct Drop,DDP,Truck,2009-12-29,2009-12-29,ARV,Pediatric,S. BUYS WHOLESALER,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,5.71042701737487,4.127134385045092,7.797895035371512,3.750914845033389,0.7608058290337602,ABBVIE (Abbott) Logis. UK,No,8.139277481362894,9.315171881471608,1.9810014688665833,Weight Captured Separately,Freight Included in Commodity Cost,19.094068385709704
Namibia,Direct Drop,EXW,Air,2009-08-31,2009-08-31,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,600/200/300mg,Test kit,3.091042453358316,6.62273632394984,10.085892439191387,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,5.58724865840025,7.975327435447698,3.892636291627956,Normal Measurement,Normal Measurement,21.95385616626704
Tanzania,Direct Drop,EXW,Air,2014-06-24,2014-06-24,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Abacavir,Generic,300mg,Tablet,4.127134385045092,9.90358754753646,12.309540370990302,2.5718485799218085,0.7793248768009977,Mylan (formerly Matrix) Nashik,Yes,7.635786861395585,9.181813317300023,5.438122786238913,Normal Measurement,Normal Measurement,26.92947647452924
South Africa,Direct Drop,DDP,Truck,2014-06-02,2014-02-06,ARV,Adult,S. BUYS WHOLESALER,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,3.4657359027997265,7.97522083865341,10.90235537781348,3.029650491757452,0.9631743177730056,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,4.236567242612494,Weight Captured Separately,Freight Included in Commodity Cost,24.454094501897583
Côte d'Ivoire,Direct Drop,FCA,Air,2011-12-22,2011-12-22,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,4.804021044733257,10.24003121517787,13.66812593665115,3.4910380856619447,0.8153648132841944,ABBVIE Ludwigshafen Germany,Yes,8.857515151192198,10.73649319255244,7.262544445960657,Normal Measurement,Normal Measurement,31.667163575164246
Uganda,Direct Drop,EXW,Air,2012-07-27,2012-07-27,ARV,Adult,HETERO LABS LIMITED,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,3.4657359027997265,11.517335725458777,13.083850381759923,1.9154509415706047,0.7701082216960737,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,6.516947229467592,See ASN/DN Tag,See ASN/DN Tag,28.91596949269912
Haiti,Direct Drop,EXW,Air,2011-12-22,2011-12-22,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,3.4657359027997265,8.61286694148452,11.258703958085157,2.7788192719904172,0.9042181506398858,Mylan (formerly Matrix) Nashik,Yes,6.47543271670409,8.492765243799003,4.707094805710017,Normal Measurement,Normal Measurement,24.458564007594177
South Africa,Direct Drop,DDP,Ocean,2012-01-27,2012-01-27,ARV,Pediatric,CIPLA LIMITED,Lamivudine,Generic,10mg/ml,Oral solution,5.488937726156687,10.819818283610305,11.542503684498984,1.4011829736136414,0.6981347220709843,"Cipla, Goa, India",Yes,9.821138019519102,9.353269467535664,5.147203736878275,Normal Measurement,Normal Measurement,26.042976888912925
Tanzania,Direct Drop,FCA,Air,2009-09-09,2009-09-09,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,Norvir,100mg,Capsule,5.823045895483019,5.087596335232384,8.722514872439254,3.6978391954854084,0.7466879474879751,ABBVIE (Abbott) Logis. UK,Yes,5.7899601708972535,7.7319789663987395,2.6411978941143697,Normal Measurement,Normal Measurement,19.095691732952364
Vietnam,Direct Drop,EXW,Air,2014-04-23,2014-04-23,ARV,Adult,HETERO LABS LIMITED,Efavirenz,Generic,600mg,Tablet,3.4657359027997265,9.471627133068433,10.647093979762502,1.6563214983329508,0.7466879474879751,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,3.989724513091998,See ASN/DN Tag,See ASN/DN Tag,23.95199037432611
Rwanda,Direct Drop,EXW,Air,2012-07-20,2012-07-20,ARV,Adult,HETERO LABS LIMITED,Nevirapine,Generic,200mg,Tablet,4.127134385045092,10.927950842567915,11.778081214231507,1.4678743481123135,0.712949807856125,Hetero Unit III Hyderabad IN,Yes,8.072779333169498,9.88469405589629,5.219111808367062,Normal Measurement,Normal Measurement,26.881887078494856
South Africa,Direct Drop,DDP,Truck,2014-08-29,2014-08-29,ARV,Adult,S. BUYS WHOLESALER,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,5.337538079701318,8.817008853241253,3.548179572010801,0.9360933591703348,Hetero Unit III Hyderabad IN,No,8.139277481362894,9.315171881471608,2.336019869080283,Weight Captured Separately,Freight Included in Commodity Cost,20.468200603793143
South Africa,Direct Drop,DDP,Truck,2014-08-29,2014-08-29,ARV,Adult,S. BUYS WHOLESALER,Zidovudine,Generic,300mg,Tablet,4.127134385045092,3.044522437723423,6.24825561783441,3.371081757757532,0.8960880245566357,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,0.9707789171582248,Weight Captured Separately,Freight Included in Commodity Cost,16.534206416464244
Nigeria,Direct Drop,EXW,Air,2011-05-25,2011-05-25,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,300mg,Test kit,3.091042453358316,7.27931883541462,10.645282029917595,3.4339872044851463,1.2383742310432684,Chembio Diagnostics Sys. Inc.,Yes,6.182084906716632,8.027091339190223,4.266756065129537,Normal Measurement,Normal Measurement,22.939129434237355
South Africa,Direct Drop,DDP,Truck,2014-08-27,2014-08-27,ARV,Adult,S. BUYS WHOLESALER,Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,3.4657359027997265,4.897839799950911,8.001442124211083,3.202746442938317,1.0116009116784799,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.7387102481382395,Weight Captured Separately,Freight Included in Commodity Cost,19.05532425382093
Haiti,Direct Drop,DDU,Air,2011-07-25,2011-07-25,HRDT,HIV test,REINBOLD EXPORT IMPORT,"HIV 1/2, Determine Complete HIV Kit",Determine,200mg,Test kit,4.624972813284271,7.2682230211595655,12.0117716205757,4.762173934797756,1.1474024528375417,Inverness Japan,Yes,8.139277481362894,9.315171881471608,5.6121056860842975,Weight Captured Separately,Freight Included in Commodity Cost,26.939049188131605
Vietnam,Direct Drop,EXW,Air,2011-04-13,2011-04-13,ARV,Adult,STRIDES ARCOLAB LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,4.127134385045092,9.146228426508939,10.83060011658395,2.0001277349601105,0.7371640659767196,"Strides, Bangalore, India.",Yes,6.542471960506805,9.047403708180761,4.447228997919515,Normal Measurement,Normal Measurement,24.325232822684228
Rwanda,Direct Drop,FCA,Air,2014-07-16,2014-07-16,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Kaletra,80/20mg/ml,Oral solution,5.71042701737487,5.762051382780177,9.184111379758829,3.4910380856619447,0.7419373447293773,ABBVIE (Abbott) Logis. UK,Yes,6.0330862217988015,8.389734749611426,2.485739636091892,Normal Measurement,Normal Measurement,20.059585765462145
South Africa,Direct Drop,DDP,Air,2010-12-13,2010-12-08,ARV,Pediatric,Aurobindo Pharma Limited,Nevirapine,Generic,10mg/ml,Oral suspension,5.488937726156687,9.855452103497571,11.002782941171654,1.6389967146756448,0.6981347220709843,"Aurobindo Unit III, India",Yes,8.903135633035538,8.492560277043891,4.878550473729012,Normal Measurement,Normal Measurement,24.37389369194456
Vietnam,Direct Drop,FCA,Air,2015-12-08,2015-08-12,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,4.804021044733257,8.517593111437565,12.624789559314086,4.139955073474153,0.9202827531436925,ABBVIE Ludwigshafen Germany,Yes,8.139277481362894,9.315171881471608,5.885576114348663,Weight Captured Separately,Invoiced Separately,27.825537555134357
South Africa,Direct Drop,DDP,Ocean,2012-09-01,2012-01-09,ARV,Pediatric,GLAXOSMITHKLINE EXPORT LIMITED,Abacavir,Ziagen,20mg/ml,Oral solution,5.488937726156687,7.716906135298388,9.943972850380419,2.423031246069913,0.712949807856125,GSK Mississauga (Canada),Yes,6.77078942390898,8.231618230777636,3.5934692693092782,Normal Measurement,Normal Measurement,21.76906035046733
Nigeria,Direct Drop,EXW,Air,2014-04-14,2014-04-14,ARV,Adult,Aurobindo Pharma Limited,Zidovudine,Generic,300mg,Tablet,4.127134385045092,10.16331012810883,11.855186343599883,2.005525858729668,0.7371640659767196,"Aurobindo Unit III, India",Yes,7.346010209913293,9.36436190060664,4.988730458708206,Normal Measurement,Normal Measurement,26.208278702914725
Ghana,Direct Drop,EXW,Air,2014-09-10,2014-10-09,ARV,Adult,HETERO LABS LIMITED,Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,3.4657359027997265,10.728408331705516,12.258768695595778,1.890095369948917,0.7654678421395714,Hetero Unit III Hyderabad IN,Yes,8.409162447202533,9.923118106204962,5.38779237297564,Normal Measurement,Normal Measurement,27.56967917477638
South Africa,Direct Drop,DDP,Ocean,2011-05-04,2011-05-05,ARV,Adult,CIPLA LIMITED,Nevirapine,Generic,200mg,Tablet,4.127134385045092,10.78824633679712,11.814261447097154,1.5665304114228238,0.7178397931503168,"Cipla, Goa, India",Yes,8.139277481362894,9.315171881471608,5.6815709482909815,Weight Captured Separately,Freight Included in Commodity Cost,26.811004276859745
Vietnam,Direct Drop,EXW,Air,2010-02-07,2010-07-02,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,3.4657359027997265,9.399803036921504,11.345571335298061,2.1972245773362196,0.8020015854720274,Mylan (formerly Matrix) Nashik,No,8.139277481362894,9.315171881471608,5.216944608082299,See ASN/DN Tag,See ASN/DN Tag,25.877687824851968
Haiti,Direct Drop,EXW,Air,2015-03-26,2015-03-26,ARV,Adult,EMCURE PHARMACEUTICALS LTD,Atazanavir/Ritonavir,Generic,300/100mg,Tablet,3.4657359027997265,6.90975328164481,9.79823814181703,2.995732273553991,0.9555114450274363,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",Yes,4.90527477843843,7.381850526131126,3.0204248861443626,Normal Measurement,Normal Measurement,20.200513554092517
South Africa,Direct Drop,DDP,Truck,2009-12-29,2009-12-29,ARV,Pediatric,S. BUYS WHOLESALER,Ritonavir,Norvir,80mg/ml,Oral solution,4.5217885770490405,1.9459101490553132,3.8745288010005656,2.418588768750352,0.7419373447293773,ABBVIE (Abbott) France,No,8.139277481362894,9.315171881471608,0.7419373447293773,Weight Captured Separately,Freight Included in Commodity Cost,13.93163802720155
Côte d'Ivoire,Direct Drop,EXW,Air,2011-12-07,2011-07-12,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,1mg/ml,Test kit,4.624972813284271,8.08271113423758,12.464127638409567,4.406719247264253,1.0296194171811581,Inverness Japan,Yes,7.3427791893318455,10.523392040326302,6.061806508164229,Normal Measurement,Normal Measurement,29.049326186900096
Uganda,Direct Drop,EXW,Air,2014-06-26,2014-06-26,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,150/300/200mg,Test kit,3.091042453358316,6.62273632394984,10.085892439191387,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,5.497168225293202,7.550251064356309,3.283539338193923,Normal Measurement,Normal Measurement,20.91968284174162
South Africa,Direct Drop,DDP,Truck,2014-06-02,2014-02-06,ARV,Pediatric,S. BUYS WHOLESALER,Abacavir,Ziagen,20mg/ml,Oral solution,5.488937726156687,2.302585092994046,5.269763559129975,3.260017768199376,0.7419373447293773,GSK Mississauga (Canada),No,8.139277481362894,9.315171881471608,0.8064758658669485,Weight Captured Separately,Freight Included in Commodity Cost,15.391411306468532
Vietnam,Direct Drop,EXW,Air,2015-07-09,2015-09-07,ARV,Adult,HETERO LABS LIMITED,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,3.4657359027997265,9.784816622818449,12.036007669041622,2.4423470353692043,0.8415671856782185,Hetero Unit III Hyderabad IN,Yes,8.139277481362894,9.315171881471608,5.301213169660063,Weight Captured Separately,Invoiced Separately,26.652392720173292
Vietnam,Direct Drop,EXW,Air,2012-05-06,2012-06-05,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,Generic,50mg,Capsule,3.4657359027997265,7.633853559681768,8.439793654154734,1.4445632692438664,0.7275486072772777,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,2.138889000323256,See ASN/DN Tag,See ASN/DN Tag,19.893854535949597
Vietnam,Direct Drop,EXW,Air,2013-01-08,2013-08-01,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,3.4657359027997265,10.394365538492423,12.83578674705955,2.6019486702196644,0.8671004876833833,Mylan (formerly Matrix) Nashik,Yes,8.139440521874608,9.3128834223035,6.145022193983097,Normal Measurement,Normal Measurement,28.293692363346146
Mozambique,Direct Drop,EXW,Air,2010-09-29,2010-09-29,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,200mg,Test kit,3.091042453358316,6.054439346269371,9.515616752828915,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,4.990432586778736,7.8534805335307905,3.4420193761824107,Normal Measurement,Normal Measurement,20.811116662542116
South Africa,Direct Drop,DDP,Truck,2010-05-31,2010-05-31,ARV,Pediatric,S. BUYS WHOLESALER,Zidovudine,Retrovir,10mg/ml,Oral solution,5.308267697401205,5.996452088619021,7.960683075883926,2.214846178686039,0.712949807856125,GSK Mississauga (Canada),No,8.139277481362894,9.315171881471608,2.1004689088719113,Weight Captured Separately,Freight Included in Commodity Cost,19.376323866227445
South Africa,Direct Drop,DDP,Truck,2013-04-16,2013-04-16,ARV,Pediatric,S. BUYS WHOLESALER,Zidovudine,Generic,10mg/ml,Oral solution,5.488937726156687,4.990432586778736,7.069601982586706,2.3115448343655176,0.7080357930536959,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.2383742310432684,Weight Captured Separately,Freight Included in Commodity Cost,17.623148095101584
South Sudan,Direct Drop,EXW,Air,2012-09-02,2012-02-09,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,150mg,Test kit,3.091042453358316,5.488937726156687,8.94663520890585,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,4.430816798843313,7.317604097907732,2.547098670044448,Normal Measurement,Normal Measurement,18.81133797685803
South Africa,Direct Drop,DDP,Truck,2015-09-03,2015-03-09,ARV,Adult,PHARMACY DIRECT,Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,4.127134385045092,3.091042453358316,6.065435009807712,3.154443964708812,0.8586616190375187,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,0.8919980393051105,Weight Captured Separately,Freight Included in Commodity Cost,16.272604930584432
Tanzania,Direct Drop,EXW,Air,2012-07-12,2012-11-30,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,30/60mg,Test kit,4.624972813284271,6.7357800142423265,11.115458287973127,4.406719247264253,1.0296194171811581,"Alere Medical Co., Ltd.",Yes,6.008813185442595,8.957717802737575,4.566533302373173,Normal Measurement,Normal Measurement,24.639709393083876
Tanzania,Direct Drop,EXW,Air,2013-09-24,2013-09-24,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,4.127134385045092,10.519051498437694,12.614565033466047,2.315501318260592,0.7608058290337602,"Aurobindo Unit III, India",Yes,8.45553053102413,9.793097744495707,5.924843859766086,Normal Measurement,Normal Measurement,28.33250663772784
Guyana,Direct Drop,EXW,Air,2010-04-03,2010-03-04,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,300mg,Test kit,3.091042453358316,7.756195343948118,11.221101493351112,3.5263605246161616,1.2809338454620642,"Trinity Biotech, Plc",Yes,6.695798917058491,8.788758076985726,5.093934232951563,Normal Measurement,Normal Measurement,25.103793803288397
South Africa,Direct Drop,DDP,Ocean,2010-10-22,2010-10-22,ARV,Adult,STRIDES ARCOLAB LIMITED,Nevirapine,Generic,200mg,Tablet,4.127134385045092,11.661362711319182,12.698088468984128,1.572773928062509,0.7178397931503168,"Strides, Bangalore, India.",Yes,8.881141619321468,9.055000318457703,6.561412488325501,Normal Measurement,Normal Measurement,28.314501275767334
Zambia,Direct Drop,EXW,Air,2010-03-05,2010-04-26,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",Determine,30mg/ml,Test kit,4.624972813284271,7.598399329323964,11.874076376802458,4.30406509320417,1.000631880307906,Inverness Japan,Yes,6.876264611890766,9.587689915873586,5.741014031261528,Normal Measurement,Normal Measurement,27.202780323937574
Côte d'Ivoire,Direct Drop,EXW,Air,2014-07-31,2014-07-31,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Atazanavir/Ritonavir,Generic,300/100mg,Tablet,3.4657359027997265,8.07153089355666,11.066669611853538,3.091042453358316,0.9820784724121582,Mylan (formerly Matrix) Nashik,Yes,6.068425588244111,8.185723620569801,4.216414691442874,Normal Measurement,Normal Measurement,23.468807923866212
Vietnam,Direct Drop,FCA,Air,2010-06-22,2010-06-22,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,4.804021044733257,9.01517670716893,13.424091835855496,4.4331949212482815,0.9858167945227654,ABBVIE Ludwigshafen Germany,Yes,7.61085279039525,9.236548908144314,7.285958810870062,Normal Measurement,Normal Measurement,29.94659955486987
South Africa,Direct Drop,DDP,Truck,2014-10-12,2014-12-10,ARV,Adult,S. BUYS WHOLESALER,Stavudine,Generic,30mg,Capsule,4.127134385045092,5.802118375377063,7.05782048174443,1.7101878155342434,0.7227059828014898,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.2149127443642704,Weight Captured Separately,Freight Included in Commodity Cost,17.58790510758031
Vietnam,Direct Drop,EXW,Air,2012-05-06,2012-06-05,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,Generic,200mg,Capsule,4.5217885770490405,5.996452088619021,8.048788283534199,2.2844211223663744,0.7371640659767196,"Aurobindo Unit III, India",No,8.139277481362894,9.315171881471608,1.8547342683894434,See ASN/DN Tag,See ASN/DN Tag,19.21869443339525
